long,lat,variable,value,level
83.875,29.375,tws245,-6.66403092208445,"(-7,-6]"
84.125,29.375,tws245,-6.82454287431443,"(-7,-6]"
84.375,29.375,tws245,-6.89008319047708,"(-7,-6]"
84.625,29.375,tws245,-6.8421065597159,"(-7,-6]"
84.875,29.375,tws245,-6.98742255657401,"(-7,-6]"
85.125,29.375,tws245,-7.42158994050573,"(-8,-7]"
85.375,29.375,tws245,-7.68595222945031,"(-8,-7]"
85.625,29.375,tws245,-7.43245379113687,"(-8,-7]"
85.875,29.375,tws245,-7.5640125558212,"(-8,-7]"
81.875,29.125,tws245,-7.1667526669171,"(-8,-7]"
82.125,29.125,tws245,-6.91275528506306,"(-7,-6]"
82.375,29.125,tws245,-6.89859740751955,"(-7,-6]"
82.625,29.125,tws245,-6.85788902956983,"(-7,-6]"
82.875,29.125,tws245,-6.87145538091399,"(-7,-6]"
83.125,29.125,tws245,-6.75450680207083,"(-7,-6]"
83.375,29.125,tws245,-6.63703365212075,"(-7,-6]"
83.625,29.125,tws245,-6.66978658309335,"(-7,-6]"
83.875,29.125,tws245,-6.76434774678265,"(-7,-6]"
84.125,29.125,tws245,-6.85878187003254,"(-7,-6]"
84.375,29.125,tws245,-6.88599213133591,"(-7,-6]"
84.625,29.125,tws245,-6.93057415386342,"(-7,-6]"
84.875,29.125,tws245,-7.04588698125525,"(-8,-7]"
85.125,29.125,tws245,-7.43718529142826,"(-8,-7]"
85.375,29.125,tws245,-7.59966178401682,"(-8,-7]"
85.625,29.125,tws245,-7.65233691322252,"(-8,-7]"
85.875,29.125,tws245,-7.76103883933206,"(-8,-7]"
82.125,28.875,tws245,-6.99377700174951,"(-7,-6]"
82.375,28.875,tws245,-6.98518120837132,"(-7,-6]"
82.625,28.875,tws245,-7.00411442756251,"(-8,-7]"
82.875,28.875,tws245,-6.905750059876,"(-7,-6]"
83.125,28.875,tws245,-6.77908791073832,"(-7,-6]"
83.375,28.875,tws245,-6.74299113098504,"(-7,-6]"
83.625,28.875,tws245,-6.70205781213717,"(-7,-6]"
83.875,28.875,tws245,-6.78730430593244,"(-7,-6]"
84.125,28.875,tws245,-6.89897229719908,"(-7,-6]"
84.375,28.875,tws245,-6.87049993155523,"(-7,-6]"
84.625,28.875,tws245,-6.8694026183093,"(-7,-6]"
84.875,28.875,tws245,-7.26644091630417,"(-8,-7]"
85.125,28.875,tws245,-7.72266395969239,"(-8,-7]"
85.375,28.875,tws245,-7.90877599932258,"(-8,-7]"
85.625,28.875,tws245,-7.91904584318152,"(-8,-7]"
85.875,28.875,tws245,-8.04532533670561,"(-9,-8]"
82.625,28.625,tws245,-7.01844178112427,"(-8,-7]"
82.875,28.625,tws245,-6.86470734472147,"(-7,-6]"
83.125,28.625,tws245,-6.85739220367694,"(-7,-6]"
83.375,28.625,tws245,-6.79304402477007,"(-7,-6]"
83.625,28.625,tws245,-6.72776644763942,"(-7,-6]"
83.875,28.625,tws245,-6.79431090836439,"(-7,-6]"
84.125,28.625,tws245,-6.96423164135074,"(-7,-6]"
84.375,28.625,tws245,-7.15197573971718,"(-8,-7]"
84.625,28.625,tws245,-7.02681139683979,"(-8,-7]"
84.875,28.625,tws245,-7.30434696052893,"(-8,-7]"
85.125,28.625,tws245,-7.82408561012497,"(-8,-7]"
85.375,28.625,tws245,-8.14705671231816,"(-9,-8]"
85.625,28.625,tws245,-8.127966919206,"(-9,-8]"
85.875,28.625,tws245,-8.23154357490542,"(-9,-8]"
82.875,28.375,tws245,-6.9560948981946,"(-7,-6]"
83.875,28.375,tws245,-6.84995608581853,"(-7,-6]"
84.125,28.375,tws245,-7.14380317835129,"(-8,-7]"
84.375,28.375,tws245,-7.38980399119498,"(-8,-7]"
84.625,28.375,tws245,-7.39609447197005,"(-8,-7]"
84.875,28.375,tws245,-7.46994020412219,"(-8,-7]"
85.125,28.375,tws245,-7.94603117516108,"(-8,-7]"
85.375,28.375,tws245,-8.06128242239069,"(-9,-8]"
85.625,28.375,tws245,-8.15401831619238,"(-9,-8]"
85.875,28.375,tws245,-8.04627422469515,"(-9,-8]"
85.125,28.125,tws245,-8.05616832470889,"(-9,-8]"
85.375,28.125,tws245,-8.31497160847242,"(-9,-8]"
85.625,28.125,tws245,-8.21233010179181,"(-9,-8]"
85.875,28.125,tws245,-8.32083603016013,"(-9,-8]"
85.625,27.875,tws245,-8.48553919895842,"(-9,-8]"
85.875,27.875,tws245,-8.68658369957732,"(-9,-8]"
95.875,33.375,tws245,-4.32336926478994,"(-5,-4]"
96.125,33.375,tws245,-5.15022254960942,"(-6,-5]"
96.375,33.375,tws245,-5.52502828092939,"(-6,-5]"
96.625,33.375,tws245,-5.5795729560045,"(-6,-5]"
96.875,33.375,tws245,-4.89762169698523,"(-5,-4]"
95.125,33.125,tws245,-4.7817233913008,"(-5,-4]"
95.375,33.125,tws245,-4.94849842181696,"(-5,-4]"
95.625,33.125,tws245,-5.01310861489578,"(-6,-5]"
95.875,33.125,tws245,-5.37899758196704,"(-6,-5]"
96.125,33.125,tws245,-6.05076127415162,"(-7,-6]"
96.375,33.125,tws245,-6.40287648973503,"(-7,-6]"
96.625,33.125,tws245,-6.45610470318633,"(-7,-6]"
96.875,33.125,tws245,-6.03625561417347,"(-7,-6]"
97.125,33.125,tws245,-4.91948790249931,"(-5,-4]"
97.375,33.125,tws245,-3.94133102572677,"(-4,-3]"
97.625,33.125,tws245,-4.08782507943715,"(-5,-4]"
97.875,33.125,tws245,-3.75496633410256,"(-4,-3]"
93.625,32.875,tws245,-4.79690458188637,"(-5,-4]"
93.875,32.875,tws245,-4.99067781084659,"(-5,-4]"
94.125,32.875,tws245,-5.03556152478363,"(-6,-5]"
94.375,32.875,tws245,-5.46107727570572,"(-6,-5]"
94.625,32.875,tws245,-6.16638570171958,"(-7,-6]"
94.875,32.875,tws245,-6.20146343844146,"(-7,-6]"
95.125,32.875,tws245,-5.5162754581685,"(-6,-5]"
95.375,32.875,tws245,-4.96291230925264,"(-5,-4]"
95.625,32.875,tws245,-4.901218764688,"(-5,-4]"
95.875,32.875,tws245,-5.35843997520947,"(-6,-5]"
96.125,32.875,tws245,-6.10112859743909,"(-7,-6]"
96.375,32.875,tws245,-6.43973478840427,"(-7,-6]"
96.625,32.875,tws245,-6.50320307464598,"(-7,-6]"
96.875,32.875,tws245,-6.41094937755022,"(-7,-6]"
97.125,32.875,tws245,-6.32576922576445,"(-7,-6]"
97.375,32.875,tws245,-6.30630719012497,"(-7,-6]"
97.625,32.875,tws245,-6.26623624325588,"(-7,-6]"
97.875,32.875,tws245,-5.77888019773389,"(-6,-5]"
98.125,32.875,tws245,-4.12275096952334,"(-5,-4]"
91.625,32.625,tws245,-5.17626889753163,"(-6,-5]"
91.875,32.625,tws245,-5.18454387402225,"(-6,-5]"
92.875,32.625,tws245,-4.9958800050802,"(-5,-4]"
93.125,32.625,tws245,-5.80667744961291,"(-6,-5]"
93.375,32.625,tws245,-6.01772770562862,"(-7,-6]"
93.625,32.625,tws245,-5.81177236807098,"(-6,-5]"
93.875,32.625,tws245,-5.82148343257307,"(-6,-5]"
94.125,32.625,tws245,-6.01524023076865,"(-7,-6]"
94.375,32.625,tws245,-6.46325333058308,"(-7,-6]"
94.625,32.625,tws245,-6.90057082832805,"(-7,-6]"
94.875,32.625,tws245,-6.87221398274788,"(-7,-6]"
95.125,32.625,tws245,-6.33925090295537,"(-7,-6]"
95.375,32.625,tws245,-5.90735355550624,"(-6,-5]"
95.625,32.625,tws245,-6.21341195249679,"(-7,-6]"
95.875,32.625,tws245,-6.56258638786166,"(-7,-6]"
96.125,32.625,tws245,-6.91347740040213,"(-7,-6]"
96.375,32.625,tws245,-6.87936240514245,"(-7,-6]"
96.625,32.625,tws245,-6.62271769188122,"(-7,-6]"
96.875,32.625,tws245,-6.58424724923861,"(-7,-6]"
97.125,32.625,tws245,-6.82180089942121,"(-7,-6]"
97.375,32.625,tws245,-6.94484723659746,"(-7,-6]"
97.625,32.625,tws245,-6.93846289045201,"(-7,-6]"
97.875,32.625,tws245,-6.56693839402914,"(-7,-6]"
98.125,32.625,tws245,-5.36403370340246,"(-6,-5]"
98.375,32.625,tws245,-4.58460059331769,"(-5,-4]"
98.625,32.625,tws245,-4.43717935486305,"(-5,-4]"
98.875,32.625,tws245,-4.32566033186136,"(-5,-4]"
99.125,32.625,tws245,-4.14937204705837,"(-5,-4]"
99.375,32.625,tws245,-3.58444022098926,"(-4,-3]"
91.375,32.375,tws245,-5.23496499045989,"(-6,-5]"
91.625,32.375,tws245,-5.61142387516127,"(-6,-5]"
91.875,32.375,tws245,-5.54598794494134,"(-6,-5]"
92.125,32.375,tws245,-5.20800904513902,"(-6,-5]"
92.375,32.375,tws245,-5.55378611133059,"(-6,-5]"
92.625,32.375,tws245,-6.18931113625407,"(-7,-6]"
92.875,32.375,tws245,-6.61644662643637,"(-7,-6]"
93.125,32.375,tws245,-6.63216354728354,"(-7,-6]"
93.375,32.375,tws245,-6.66226409883171,"(-7,-6]"
93.625,32.375,tws245,-6.02546233080955,"(-7,-6]"
93.875,32.375,tws245,-5.9988098776916,"(-6,-5]"
94.125,32.375,tws245,-6.59768665260663,"(-7,-6]"
94.375,32.375,tws245,-6.86186701611321,"(-7,-6]"
94.625,32.375,tws245,-7.04064274674243,"(-8,-7]"
94.875,32.375,tws245,-7.09095867337469,"(-8,-7]"
95.125,32.375,tws245,-6.84345371363769,"(-7,-6]"
95.375,32.375,tws245,-7.03422245847685,"(-8,-7]"
95.625,32.375,tws245,-7.3185329456625,"(-8,-7]"
95.875,32.375,tws245,-7.59921287543845,"(-8,-7]"
96.125,32.375,tws245,-7.59365092329009,"(-8,-7]"
96.375,32.375,tws245,-7.4767929567248,"(-8,-7]"
96.625,32.375,tws245,-6.9303832144703,"(-7,-6]"
96.875,32.375,tws245,-6.48368908220462,"(-7,-6]"
97.125,32.375,tws245,-6.73346508544788,"(-7,-6]"
97.375,32.375,tws245,-6.97091681646905,"(-7,-6]"
97.625,32.375,tws245,-6.91539195121833,"(-7,-6]"
97.875,32.375,tws245,-6.85595038343042,"(-7,-6]"
98.125,32.375,tws245,-6.60493574504461,"(-7,-6]"
98.375,32.375,tws245,-6.45500784754233,"(-7,-6]"
98.625,32.375,tws245,-6.32192086977339,"(-7,-6]"
98.875,32.375,tws245,-6.13066644561453,"(-7,-6]"
99.125,32.375,tws245,-6.20871064784287,"(-7,-6]"
99.375,32.375,tws245,-5.5729884277563,"(-6,-5]"
99.625,32.375,tws245,-3.72766553975166,"(-4,-3]"
91.125,32.125,tws245,-5.88840138452566,"(-6,-5]"
91.375,32.125,tws245,-6.27834834714295,"(-7,-6]"
91.625,32.125,tws245,-5.84949014275421,"(-6,-5]"
91.875,32.125,tws245,-5.7884110283917,"(-6,-5]"
92.125,32.125,tws245,-6.33967623603256,"(-7,-6]"
92.375,32.125,tws245,-6.50871888973827,"(-7,-6]"
92.625,32.125,tws245,-6.83651673431755,"(-7,-6]"
92.875,32.125,tws245,-7.16805444622285,"(-8,-7]"
93.125,32.125,tws245,-7.09039611324881,"(-8,-7]"
93.375,32.125,tws245,-7.1967827203154,"(-8,-7]"
93.625,32.125,tws245,-6.71797356976355,"(-7,-6]"
93.875,32.125,tws245,-6.76849185346429,"(-7,-6]"
94.125,32.125,tws245,-7.13091145624098,"(-8,-7]"
94.375,32.125,tws245,-7.29250485850351,"(-8,-7]"
94.625,32.125,tws245,-7.09173727619506,"(-8,-7]"
94.875,32.125,tws245,-7.08948443455864,"(-8,-7]"
95.125,32.125,tws245,-7.1352321917374,"(-8,-7]"
95.375,32.125,tws245,-7.42613795868854,"(-8,-7]"
95.625,32.125,tws245,-7.70179126920243,"(-8,-7]"
95.875,32.125,tws245,-7.81801703815359,"(-8,-7]"
96.125,32.125,tws245,-7.78278691715573,"(-8,-7]"
96.375,32.125,tws245,-7.78220672906581,"(-8,-7]"
96.625,32.125,tws245,-7.48267394572425,"(-8,-7]"
96.875,32.125,tws245,-7.29085154633716,"(-8,-7]"
97.125,32.125,tws245,-7.45100781624776,"(-8,-7]"
97.375,32.125,tws245,-7.53109957172502,"(-8,-7]"
97.625,32.125,tws245,-7.46182732347538,"(-8,-7]"
97.875,32.125,tws245,-7.44350290636749,"(-8,-7]"
98.125,32.125,tws245,-7.1457178035434,"(-8,-7]"
98.375,32.125,tws245,-6.90993713540082,"(-7,-6]"
98.625,32.125,tws245,-6.88535389798573,"(-7,-6]"
98.875,32.125,tws245,-6.88444001730713,"(-7,-6]"
99.125,32.125,tws245,-6.77975737924067,"(-7,-6]"
99.375,32.125,tws245,-6.24310821813624,"(-7,-6]"
99.625,32.125,tws245,-4.65981343690867,"(-5,-4]"
99.875,32.125,tws245,-3.042637030006,"(-4,-3]"
90.375,31.875,tws245,-6.15435769477145,"(-7,-6]"
90.625,31.875,tws245,-6.67288300569065,"(-7,-6]"
90.875,31.875,tws245,-7.00025463431397,"(-8,-7]"
91.125,31.875,tws245,-7.06243053730308,"(-8,-7]"
91.375,31.875,tws245,-6.86204143231539,"(-7,-6]"
91.625,31.875,tws245,-6.21443802765502,"(-7,-6]"
91.875,31.875,tws245,-6.42322461699752,"(-7,-6]"
92.125,31.875,tws245,-6.66506485387952,"(-7,-6]"
92.375,31.875,tws245,-6.80175648195243,"(-7,-6]"
92.625,31.875,tws245,-7.03692442597818,"(-8,-7]"
92.875,31.875,tws245,-7.05897947065164,"(-8,-7]"
93.125,31.875,tws245,-7.14149721976201,"(-8,-7]"
93.375,31.875,tws245,-7.22188032604894,"(-8,-7]"
93.625,31.875,tws245,-7.36910660344982,"(-8,-7]"
93.875,31.875,tws245,-7.57617503428851,"(-8,-7]"
94.125,31.875,tws245,-7.58932522078188,"(-8,-7]"
94.375,31.875,tws245,-7.56812711741337,"(-8,-7]"
94.625,31.875,tws245,-7.24101339758331,"(-8,-7]"
94.875,31.875,tws245,-7.18916194151067,"(-8,-7]"
95.125,31.875,tws245,-7.53703525979754,"(-8,-7]"
95.375,31.875,tws245,-7.68072073633999,"(-8,-7]"
95.625,31.875,tws245,-7.78105581175072,"(-8,-7]"
95.875,31.875,tws245,-7.72303830667175,"(-8,-7]"
96.125,31.875,tws245,-7.78083296757104,"(-8,-7]"
96.375,31.875,tws245,-7.74905245482545,"(-8,-7]"
96.625,31.875,tws245,-7.96104342965828,"(-8,-7]"
96.875,31.875,tws245,-8.01951392240639,"(-9,-8]"
97.125,31.875,tws245,-8.09701158784555,"(-9,-8]"
97.375,31.875,tws245,-8.11293960663784,"(-9,-8]"
97.625,31.875,tws245,-8.1227259086493,"(-9,-8]"
97.875,31.875,tws245,-7.9280693396948,"(-8,-7]"
98.125,31.875,tws245,-7.39364086830094,"(-8,-7]"
98.375,31.875,tws245,-6.82937980912851,"(-7,-6]"
98.625,31.875,tws245,-6.75166153359963,"(-7,-6]"
98.875,31.875,tws245,-6.84282253004118,"(-7,-6]"
99.125,31.875,tws245,-6.75765183453797,"(-7,-6]"
99.375,31.875,tws245,-6.45500905372879,"(-7,-6]"
99.625,31.875,tws245,-5.57092359230546,"(-6,-5]"
99.875,31.875,tws245,-4.80815588854942,"(-5,-4]"
100.125,31.875,tws245,-4.56171920290632,"(-5,-4]"
100.375,31.875,tws245,-3.81573546060262,"(-4,-3]"
100.625,31.875,tws245,-2.30243666312883,"(-3,-2]"
88.875,31.625,tws245,-7.09443273075781,"(-8,-7]"
89.125,31.625,tws245,-7.07498826976222,"(-8,-7]"
89.375,31.625,tws245,-7.09906293316553,"(-8,-7]"
89.625,31.625,tws245,-6.62293846080096,"(-7,-6]"
89.875,31.625,tws245,-6.52245247807332,"(-7,-6]"
90.125,31.625,tws245,-6.49017460715076,"(-7,-6]"
90.375,31.625,tws245,-6.95558533067364,"(-7,-6]"
90.625,31.625,tws245,-7.37630000897931,"(-8,-7]"
90.875,31.625,tws245,-7.56978728549797,"(-8,-7]"
91.125,31.625,tws245,-7.5749523540023,"(-8,-7]"
91.375,31.625,tws245,-7.32932705367926,"(-8,-7]"
91.625,31.625,tws245,-6.88060118285306,"(-7,-6]"
91.875,31.625,tws245,-6.81449980292878,"(-7,-6]"
92.125,31.625,tws245,-7.24689889206845,"(-8,-7]"
92.375,31.625,tws245,-7.37934824604537,"(-8,-7]"
92.625,31.625,tws245,-7.26472799982434,"(-8,-7]"
92.875,31.625,tws245,-7.40334027191995,"(-8,-7]"
93.125,31.625,tws245,-7.57664139217771,"(-8,-7]"
93.375,31.625,tws245,-7.60833667059825,"(-8,-7]"
93.625,31.625,tws245,-7.69237731671301,"(-8,-7]"
93.875,31.625,tws245,-7.78926226665363,"(-8,-7]"
94.125,31.625,tws245,-7.74747363948119,"(-8,-7]"
94.375,31.625,tws245,-7.68012661151698,"(-8,-7]"
94.625,31.625,tws245,-7.58243425877011,"(-8,-7]"
94.875,31.625,tws245,-7.6425994598873,"(-8,-7]"
95.125,31.625,tws245,-7.86865745600446,"(-8,-7]"
95.375,31.625,tws245,-7.90755188103444,"(-8,-7]"
95.625,31.625,tws245,-8.06137018195787,"(-9,-8]"
95.875,31.625,tws245,-8.14502491612509,"(-9,-8]"
96.125,31.625,tws245,-8.11215150867563,"(-9,-8]"
96.375,31.625,tws245,-8.12149952429772,"(-9,-8]"
96.625,31.625,tws245,-8.17504562103382,"(-9,-8]"
96.875,31.625,tws245,-8.25463252908603,"(-9,-8]"
97.125,31.625,tws245,-8.29338061042991,"(-9,-8]"
97.375,31.625,tws245,-8.30458385771957,"(-9,-8]"
97.625,31.625,tws245,-8.33985449764225,"(-9,-8]"
97.875,31.625,tws245,-8.18126101478495,"(-9,-8]"
98.125,31.625,tws245,-7.96539983647491,"(-8,-7]"
98.375,31.625,tws245,-7.31604034327471,"(-8,-7]"
98.625,31.625,tws245,-7.27659772983212,"(-8,-7]"
98.875,31.625,tws245,-7.31852220752996,"(-8,-7]"
99.125,31.625,tws245,-7.24378675736698,"(-8,-7]"
99.375,31.625,tws245,-7.01485582912875,"(-8,-7]"
99.625,31.625,tws245,-6.13328870715451,"(-7,-6]"
99.875,31.625,tws245,-5.49688028205017,"(-6,-5]"
100.125,31.625,tws245,-5.4749307763286,"(-6,-5]"
100.375,31.625,tws245,-4.63684472745846,"(-5,-4]"
100.625,31.625,tws245,-2.97432709912666,"(-3,-2]"
86.625,31.375,tws245,-6.43274480475748,"(-7,-6]"
86.875,31.375,tws245,-6.9585344360673,"(-7,-6]"
87.125,31.375,tws245,-6.68718436245339,"(-7,-6]"
87.375,31.375,tws245,-6.43953122235571,"(-7,-6]"
87.625,31.375,tws245,-6.54604526451257,"(-7,-6]"
88.375,31.375,tws245,-6.48336751775547,"(-7,-6]"
88.625,31.375,tws245,-6.92004976260083,"(-7,-6]"
88.875,31.375,tws245,-7.07139918418895,"(-8,-7]"
89.125,31.375,tws245,-7.13474398438747,"(-8,-7]"
89.375,31.375,tws245,-6.92804991422073,"(-7,-6]"
89.625,31.375,tws245,-6.83076272958567,"(-7,-6]"
89.875,31.375,tws245,-6.55720274965435,"(-7,-6]"
90.125,31.375,tws245,-6.43678367453301,"(-7,-6]"
90.375,31.375,tws245,-6.89896287801581,"(-7,-6]"
90.625,31.375,tws245,-7.49078046315002,"(-8,-7]"
90.875,31.375,tws245,-7.62553157858108,"(-8,-7]"
91.125,31.375,tws245,-7.56139056904511,"(-8,-7]"
91.375,31.375,tws245,-7.55482415201803,"(-8,-7]"
91.625,31.375,tws245,-7.51649402155811,"(-8,-7]"
91.875,31.375,tws245,-7.58402977902404,"(-8,-7]"
92.125,31.375,tws245,-7.63097875349509,"(-8,-7]"
92.375,31.375,tws245,-7.77127729277282,"(-8,-7]"
92.625,31.375,tws245,-7.62643304740182,"(-8,-7]"
92.875,31.375,tws245,-7.95985626424782,"(-8,-7]"
93.125,31.375,tws245,-7.96821103170082,"(-8,-7]"
93.375,31.375,tws245,-8.03208195702703,"(-9,-8]"
93.625,31.375,tws245,-7.95057638246206,"(-8,-7]"
93.875,31.375,tws245,-7.76224907429043,"(-8,-7]"
94.125,31.375,tws245,-7.79540032210537,"(-8,-7]"
94.375,31.375,tws245,-7.84532745983359,"(-8,-7]"
94.625,31.375,tws245,-8.04222854995748,"(-9,-8]"
94.875,31.375,tws245,-8.11853135308401,"(-9,-8]"
95.125,31.375,tws245,-8.19392968520019,"(-9,-8]"
95.375,31.375,tws245,-8.23010160111961,"(-9,-8]"
95.625,31.375,tws245,-8.36967943078769,"(-9,-8]"
95.875,31.375,tws245,-8.40946615734023,"(-9,-8]"
96.125,31.375,tws245,-8.43172828940452,"(-9,-8]"
96.375,31.375,tws245,-8.38709382705121,"(-9,-8]"
96.625,31.375,tws245,-8.35205523052085,"(-9,-8]"
96.875,31.375,tws245,-8.2579112337914,"(-9,-8]"
97.125,31.375,tws245,-8.2937481978046,"(-9,-8]"
97.375,31.375,tws245,-8.2921256081786,"(-9,-8]"
97.625,31.375,tws245,-8.26086756625775,"(-9,-8]"
97.875,31.375,tws245,-8.22540453097209,"(-9,-8]"
98.125,31.375,tws245,-8.12613242736598,"(-9,-8]"
98.375,31.375,tws245,-8.00312950129971,"(-9,-8]"
98.625,31.375,tws245,-7.9982537756803,"(-8,-7]"
98.875,31.375,tws245,-7.80589780912072,"(-8,-7]"
99.125,31.375,tws245,-7.79766131651039,"(-8,-7]"
99.375,31.375,tws245,-7.58089593364146,"(-8,-7]"
99.625,31.375,tws245,-6.44230502203749,"(-7,-6]"
99.875,31.375,tws245,-5.40912654977866,"(-6,-5]"
100.125,31.375,tws245,-5.40591281721751,"(-6,-5]"
100.375,31.375,tws245,-4.65278946235279,"(-5,-4]"
100.625,31.375,tws245,-2.92386532866905,"(-3,-2]"
100.875,31.375,tws245,-1.43172398494189,"(-2,-1]"
86.625,31.125,tws245,-7.33943214387665,"(-8,-7]"
86.875,31.125,tws245,-7.79330628823889,"(-8,-7]"
87.125,31.125,tws245,-7.59926215336382,"(-8,-7]"
87.375,31.125,tws245,-7.5765717257163,"(-8,-7]"
87.625,31.125,tws245,-7.49451398337985,"(-8,-7]"
87.875,31.125,tws245,-7.62647817956844,"(-8,-7]"
88.125,31.125,tws245,-7.63419935473296,"(-8,-7]"
88.375,31.125,tws245,-7.90648582509732,"(-8,-7]"
88.625,31.125,tws245,-7.65851164110358,"(-8,-7]"
88.875,31.125,tws245,-7.9352745896279,"(-8,-7]"
89.125,31.125,tws245,-7.92703830409977,"(-8,-7]"
89.375,31.125,tws245,-7.80189431476176,"(-8,-7]"
89.625,31.125,tws245,-7.45753296671424,"(-8,-7]"
89.875,31.125,tws245,-7.28800086764391,"(-8,-7]"
90.125,31.125,tws245,-7.3682010167258,"(-8,-7]"
90.375,31.125,tws245,-7.57817104224453,"(-8,-7]"
90.625,31.125,tws245,-7.80511449517374,"(-8,-7]"
90.875,31.125,tws245,-7.87955376877934,"(-8,-7]"
91.125,31.125,tws245,-7.8800885946038,"(-8,-7]"
91.375,31.125,tws245,-7.86047369428384,"(-8,-7]"
91.625,31.125,tws245,-7.7719730789854,"(-8,-7]"
91.875,31.125,tws245,-7.73905228341708,"(-8,-7]"
92.125,31.125,tws245,-7.9317397061717,"(-8,-7]"
92.375,31.125,tws245,-7.92038985571346,"(-8,-7]"
92.625,31.125,tws245,-7.957857882283,"(-8,-7]"
92.875,31.125,tws245,-7.99364944839929,"(-8,-7]"
93.125,31.125,tws245,-8.12150582110504,"(-9,-8]"
93.375,31.125,tws245,-8.07562657596914,"(-9,-8]"
93.625,31.125,tws245,-7.99706542581908,"(-8,-7]"
93.875,31.125,tws245,-7.95399109487628,"(-8,-7]"
94.125,31.125,tws245,-8.05040796040993,"(-9,-8]"
94.375,31.125,tws245,-8.2140156012245,"(-9,-8]"
94.625,31.125,tws245,-8.31635014827834,"(-9,-8]"
94.875,31.125,tws245,-8.39057077223631,"(-9,-8]"
95.125,31.125,tws245,-8.3116738861095,"(-9,-8]"
95.375,31.125,tws245,-8.27861178009692,"(-9,-8]"
95.625,31.125,tws245,-8.51738171192763,"(-9,-8]"
95.875,31.125,tws245,-8.5129535727573,"(-9,-8]"
96.125,31.125,tws245,-8.51779546521261,"(-9,-8]"
96.375,31.125,tws245,-8.49563035539233,"(-9,-8]"
96.625,31.125,tws245,-8.4460416502877,"(-9,-8]"
96.875,31.125,tws245,-8.41051997635769,"(-9,-8]"
97.125,31.125,tws245,-8.41744950642754,"(-9,-8]"
97.375,31.125,tws245,-8.47504403337848,"(-9,-8]"
97.625,31.125,tws245,-8.27401616936765,"(-9,-8]"
97.875,31.125,tws245,-8.40268056836158,"(-9,-8]"
98.125,31.125,tws245,-8.40153741698692,"(-9,-8]"
98.375,31.125,tws245,-8.24132519619506,"(-9,-8]"
98.625,31.125,tws245,-8.03306530350274,"(-9,-8]"
98.875,31.125,tws245,-7.95635828221199,"(-8,-7]"
99.125,31.125,tws245,-8.00332601534212,"(-9,-8]"
99.375,31.125,tws245,-7.67626801929404,"(-8,-7]"
99.625,31.125,tws245,-6.76146265198427,"(-7,-6]"
99.875,31.125,tws245,-5.81212780560499,"(-6,-5]"
100.125,31.125,tws245,-5.81794479704585,"(-6,-5]"
100.375,31.125,tws245,-5.08698766911247,"(-6,-5]"
100.625,31.125,tws245,-3.0486620734778,"(-4,-3]"
100.875,31.125,tws245,-1.67091681895005,"(-2,-1]"
101.125,31.125,tws245,-1.75195759090348,"(-2,-1]"
86.625,30.875,tws245,-7.59663048172987,"(-8,-7]"
86.875,30.875,tws245,-7.68289170173044,"(-8,-7]"
87.125,30.875,tws245,-7.71452089624863,"(-8,-7]"
87.375,30.875,tws245,-7.71961586391918,"(-8,-7]"
87.625,30.875,tws245,-7.68119116071858,"(-8,-7]"
87.875,30.875,tws245,-7.59184253118555,"(-8,-7]"
88.125,30.875,tws245,-7.62509763270767,"(-8,-7]"
88.375,30.875,tws245,-8.1317245559182,"(-9,-8]"
88.625,30.875,tws245,-8.63145115174621,"(-9,-8]"
88.875,30.875,tws245,-8.7444957497632,"(-9,-8]"
89.125,30.875,tws245,-8.81957066793224,"(-9,-8]"
89.375,30.875,tws245,-8.60963682825511,"(-9,-8]"
89.625,30.875,tws245,-8.33930955003567,"(-9,-8]"
89.875,30.875,tws245,-8.22210430248295,"(-9,-8]"
90.125,30.875,tws245,-8.24449615994769,"(-9,-8]"
90.375,30.875,tws245,-8.22412708474507,"(-9,-8]"
90.625,30.875,tws245,-8.15086604149479,"(-9,-8]"
90.875,30.875,tws245,-8.16153938321083,"(-9,-8]"
91.125,30.875,tws245,-8.10606018918748,"(-9,-8]"
91.375,30.875,tws245,-8.07373599973802,"(-9,-8]"
91.625,30.875,tws245,-7.96569383096094,"(-8,-7]"
91.875,30.875,tws245,-7.87651024121426,"(-8,-7]"
92.125,30.875,tws245,-7.90428999130242,"(-8,-7]"
92.375,30.875,tws245,-7.97445303008931,"(-8,-7]"
92.625,30.875,tws245,-8.08454874033045,"(-9,-8]"
92.875,30.875,tws245,-8.12308442447285,"(-9,-8]"
93.125,30.875,tws245,-8.122243772601,"(-9,-8]"
93.375,30.875,tws245,-8.10439904396863,"(-9,-8]"
93.625,30.875,tws245,-8.13599764499872,"(-9,-8]"
93.875,30.875,tws245,-8.12794890912201,"(-9,-8]"
94.125,30.875,tws245,-8.40413085885717,"(-9,-8]"
94.375,30.875,tws245,-8.51610884442546,"(-9,-8]"
94.625,30.875,tws245,-8.5161211094955,"(-9,-8]"
94.875,30.875,tws245,-8.45428950802456,"(-9,-8]"
95.125,30.875,tws245,-8.32140915129067,"(-9,-8]"
95.375,30.875,tws245,-8.33137238236845,"(-9,-8]"
95.625,30.875,tws245,-8.45535527172187,"(-9,-8]"
95.875,30.875,tws245,-8.53087875306518,"(-9,-8]"
96.125,30.875,tws245,-8.55537266038389,"(-9,-8]"
